A,Y6-11,T,MED_E,PPS,BE	25089 
A,Y6-11,T,MED_E,PPS,BG	10574 
A,Y6-11,T,MED_E,PPS,CH	26224 
A,Y6-11,T,MED_E,PPS,CY	19880 
A,Y6-11,T,MED_E,PPS,CZ	16473 
A,Y6-11,T,MED_E,PPS,DE	23007 
A,Y6-11,T,MED_E,PPS,DK	22816 
A,Y6-11,T,MED_E,PPS,EA20	19967 
A,Y6-11,T,MED_E,PPS,EE	16781 
A,Y6-11,T,MED_E,PPS,EL	10720 
A,Y6-11,T,MED_E,PPS,ES	17160 
A,Y6-11,T,MED_E,PPS,EU27_2020	18955 
A,Y6-11,T,MED_E,PPS,FI	21862 
A,Y6-11,T,MED_E,PPS,FR	20475 
A,Y6-11,T,MED_E,PPS,HR	14052 b
A,Y6-11,T,MED_E,PPS,HU	11060 
A,Y6-11,T,MED_E,PPS,IE	19288 
A,Y6-11,T,MED_E,PPS,IT	17509 
A,Y6-11,T,MED_E,PPS,LT	15315 
A,Y6-11,T,MED_E,PPS,LU	30406 
A,Y6-11,T,MED_E,PPS,LV	14811 
A,Y6-11,T,MED_E,PPS,MK	6316 
A,Y6-11,T,MED_E,PPS,MT	17713 
A,Y6-11,T,MED_E,PPS,NL	26112 
A,Y6-11,T,MED_E,PPS,NO	27916 b
A,Y6-11,T,MED_E,PPS,PL	16205 
A,Y6-11,T,MED_E,PPS,PT	12926 
A,Y6-11,T,MED_E,PPS,RO	10856 
A,Y6-11,T,MED_E,PPS,RS	7492 
A,Y6-11,T,MED_E,PPS,SE	21757 
A,Y6-11,T,MED_E,PPS,SI	20860 
A,Y6-11,T,MED_E,PPS,SK	9718 
A,Y6-11,T,MED_E,PPS,TR	5625 
A,Y_GE16,T,MED_E,EUR,AT	32220 
A,Y_GE16,T,MED_E,EUR,BE	28993 
A,Y_GE16,T,MED_E,EUR,BG	6569 
A,Y_GE16,T,MED_E,EUR,CH	50352 
A,Y_GE16,T,MED_E,EUR,CY	19339 
A,Y_GE16,T,MED_E,EUR,CZ	13723 
A,Y_GE16,T,MED_E,EUR,DE	26516 
A,Y_GE16,T,MED_E,EUR,DK	33761 
A,Y_GE16,T,MED_E,EUR,EA20	22733 
A,Y_GE16,T,MED_E,EUR,EE	14888 
A,Y_GE16,T,MED_E,EUR,EL	10160 
A,Y_GE16,T,MED_E,EUR,ES	18673 
A,Y_GE16,T,MED_E,EUR,EU27_2020	20497 
A,Y_GE16,T,MED_E,EUR,FI	27399 
A,Y_GE16,T,MED_E,EUR,FR	24562 
A,Y_GE16,T,MED_E,EUR,HR	9819 b
A,Y_GE16,T,MED_E,EUR,HU	7407 
A,Y_GE16,T,MED_E,EUR,IE	31579 
A,Y_GE16,T,MED_E,EUR,IT	20255 
A,Y_GE16,T,MED_E,EUR,LT	11160 
A,Y_GE16,T,MED_E,EUR,LU	48858 
A,Y_GE16,T,MED_E,EUR,LV	10995 
A,Y_GE16,T,MED_E,EUR,MK	4030 
A,Y_GE16,T,MED_E,EUR,MT	19246 
A,Y_GE16,T,MED_E,EUR,NL	29115 
A,Y_GE16,T,MED_E,EUR,NO	42559 b
A,Y_GE16,T,MED_E,EUR,PL	10084 
A,Y_GE16,T,MED_E,EUR,PT	11924 
A,Y_GE16,T,MED_E,EUR,RO	6631 
A,Y_GE16,T,MED_E,EUR,RS	4972 
A,Y_GE16,T,MED_E,EUR,SE	27570 
A,Y_GE16,T,MED_E,EUR,SI	18047 
A,Y_GE16,T,MED_E,EUR,SK	9475 
A,Y_GE16,T,MED_E,EUR,TR	3150 
A,Y_GE16,T,MED_E,NAC,AT	32220 
A,Y_GE16,T,MED_E,NAC,BE	28993 
A,Y_GE16,T,MED_E,NAC,BG	12847 
A,Y_GE16,T,MED_E,NAC,CH	50589 
A,Y_GE16,T,MED_E,NAC,CY	19339 
A,Y_GE16,T,MED_E,NAC,CZ	337120 
A,Y_GE16,T,MED_E,NAC,DE	26516 
A,Y_GE16,T,MED_E,NAC,DK	251166 
A,Y_GE16,T,MED_E,NAC,EE	14888 
A,Y_GE16,T,MED_E,NAC,EL	10160 
A,Y_GE16,T,MED_E,NAC,ES	18673 
A,Y_GE16,T,MED_E,NAC,FI	27399 
A,Y_GE16,T,MED_E,NAC,FR	24562 
A,Y_GE16,T,MED_E,NAC,HR	9819 b
A,Y_GE16,T,MED_E,NAC,HU	2898181 
A,Y_GE16,T,MED_E,NAC,IE	31579 
A,Y_GE16,T,MED_E,NAC,IT	20255 
A,Y_GE16,T,MED_E,NAC,LT	11160 
A,Y_GE16,T,MED_E,NAC,LU	48858 
A,Y_GE16,T,MED_E,NAC,LV	10995 
A,Y_GE16,T,MED_E,NAC,MK	248320 
A,Y_GE16,T,MED_E,NAC,MT	19246 
A,Y_GE16,T,MED_E,NAC,NL	29115 
A,Y_GE16,T,MED_E,NAC,NO	429954 b
A,Y_GE16,T,MED_E,NAC,PL	47254 
A,Y_GE16,T,MED_E,NAC,PT	11924 
A,Y_GE16,T,MED_E,NAC,RO	32700 
A,Y_GE16,T,MED_E,NAC,RS	584000 
A,Y_GE16,T,MED_E,NAC,SE	293054 
A,Y_GE16,T,MED_E,NAC,SI	18047 
A,Y_GE16,T,MED_E,NAC,SK	9475 
A,Y_GE16,T,MED_E,NAC,TR	54845 
A,Y_GE16,T,MED_E,PPS,AT	29399 
A,Y_GE16,T,MED_E,PPS,BE	25131 
A,Y_GE16,T,MED_E,PPS,BG	11232 
A,Y_GE16,T,MED_E,PPS,CH	28834 
A,Y_GE16,T,MED_E,PPS,CY	21019 
A,Y_GE16,T,MED_E,PPS,CZ	16287 
A,Y_GE16,T,MED_E,PPS,DE	24307 
A,Y_GE16,T,MED_E,PPS,DK	22724 
A,Y_GE16,T,MED_E,PPS,EA20	21391 
A,Y_GE16,T,MED_E,PPS,EE	15247 
A,Y_GE16,T,MED_E,PPS,EL	11513 
A,Y_GE16,T,MED_E,PPS,ES	19392 
A,Y_GE16,T,MED_E,PPS,EU27_2020	20121 
A,Y_GE16,T,MED_E,PPS,FI	21733 
A,Y_GE16,T,MED_E,PPS,FR	22222 
A,Y_GE16,T,MED_E,PPS,HR	13364 b
A,Y_GE16,T,MED_E,PPS,HU	10936 
A,Y_GE16,T,MED_E,PPS,IE	22194 
A,Y_GE16,T,MED_E,PPS,IT	20125 
A,Y_GE16,T,MED_E,PPS,LT	14156 
A,Y_GE16,T,MED_E,PPS,LU	35669 
A,Y_GE16,T,MED_E,PPS,LV	12919 
A,Y_GE16,T,MED_E,PPS,MK	7842 
A,Y_GE16,T,MED_E,PPS,MT	21401 
A,Y_GE16,T,MED_E,PPS,NL	25001 
A,Y_GE16,T,MED_E,PPS,NO	29819 b
A,Y_GE16,T,MED_E,PPS,PL	16610 
A,Y_GE16,T,MED_E,PPS,PT	13535 
A,Y_GE16,T,MED_E,PPS,RO	11191 
A,Y_GE16,T,MED_E,PPS,RS	7779 
A,Y_GE16,T,MED_E,PPS,SE	22551 
A,Y_GE16,T,MED_E,PPS,SI	20267 
A,Y_GE16,T,MED_E,PPS,SK	10972 
A,Y_GE16,T,MED_E,PPS,TR	7565 
A,Y_GE18,T,MED_E,EUR,AT	32267 
A,Y_GE18,T,MED_E,EUR,BE	29014 
A,Y_GE18,T,MED_E,EUR,BG	6595 
A,Y_GE18,T,MED_E,EUR,CH	50439 
A,Y_GE18,T,MED_E,EUR,CY	19417 
A,Y_GE18,T,MED_E,EUR,CZ	13774 
A,Y_GE18,T,MED_E,EUR,DE	26561 
A,Y_GE18,T,MED_E,EUR,DK	33706 
A,Y_GE18,T,MED_E,EUR,EA20	22814 
A,Y_GE18,T,MED_E,EUR,EE	14867 
A,Y_GE18,T,MED_E,EUR,EL	10207 
A,Y_GE18,T,MED_E,EUR,ES	18761 
A,Y_GE18,T,MED_E,EUR,EU27_2020	20565 
A,Y_GE18,T,MED_E,EUR,FI	27406 
A,Y_GE18,T,MED_E,EUR,FR	24707 
A,Y_GE18,T,MED_E,EUR,HR	9855 b
A,Y_GE18,T,MED_E,EUR,HU	7413 
A,Y_GE18,T,MED_E,EUR,IE	31620 
A,Y_GE18,T,MED_E,EUR,IT	20385 
A,Y_GE18,T,MED_E,EUR,LT	11164 
A,Y_GE18,T,MED_E,EUR,LU	49239 
A,Y_GE18,T,MED_E,EUR,LV	11022 
A,Y_GE18,T,MED_E,EUR,MK	4064 
A,Y_GE18,T,MED_E,EUR,MT	19277 
A,Y_GE18,T,MED_E,EUR,NL	29200 
A,Y_GE18,T,MED_E,EUR,NO	42606 b
A,Y_GE18,T,MED_E,EUR,PL	10111 
A,Y_GE18,T,MED_E,EUR,PT	11973 
A,Y_GE18,T,MED_E,EUR,RO	6662 
A,Y_GE18,T,MED_E,EUR,RS	4989 
A,Y_GE18,T,MED_E,EUR,SE	27672 
A,Y_GE18,T,MED_E,EUR,SI	18061 
A,Y_GE18,T,MED_E,EUR,SK	9528 
A,Y_GE18,T,MED_E,EUR,TR	3189 
A,Y_GE18,T,MED_E,NAC,AT	32267 
A,Y_GE18,T,MED_E,NAC,BE	29014 
A,Y_GE18,T,MED_E,NAC,BG	12899 
A,Y_GE18,T,MED_E,NAC,CH	50676 
A,Y_GE18,T,MED_E,NAC,CY	19417 
A,Y_GE18,T,MED_E,NAC,CZ	338365 
A,Y_GE18,T,MED_E,NAC,DE	26561 
A,Y_GE18,T,MED_E,NAC,DK	250763 
A,Y_GE18,T,MED_E,NAC,EE	14867 
A,Y_GE18,T,MED_E,NAC,EL	10207 
A,Y_GE18,T,MED_E,NAC,ES	18761 
A,Y_GE18,T,MED_E,NAC,FI	27406 
A,Y_GE18,T,MED_E,NAC,FR	24707 
A,Y_GE18,T,MED_E,NAC,HR	9855 b
A,Y_GE18,T,MED_E,NAC,HU	2900606 
A,Y_GE18,T,MED_E,NAC,IE	31620 
A,Y_GE18,T,MED_E,NAC,IT	20385 
A,Y_GE18,T,MED_E,NAC,LT	11164 
A,Y_GE18,T,MED_E,NAC,LU	49239 
A,Y_GE18,T,MED_E,NAC,LV	11022 
A,Y_GE18,T,MED_E,NAC,MK	250435 
A,Y_GE18,T,MED_E,NAC,MT	19277 
A,Y_GE18,T,MED_E,NAC,NL	29200 
A,Y_GE18,T,MED_E,NAC,NO	430435 b
A,Y_GE18,T,MED_E,NAC,PL	47379 
A,Y_GE18,T,MED_E,NAC,PT	11973 
A,Y_GE18,T,MED_E,NAC,RO	32850 
A,Y_GE18,T,MED_E,NAC,RS	586000 
A,Y_GE18,T,MED_E,NAC,SE	294137 
A,Y_GE18,T,MED_E,NAC,SI	18061 
A,Y_GE18,T,MED_E,NAC,SK	9528 
A,Y_GE18,T,MED_E,NAC,TR	55517 
A,Y_GE18,T,MED_E,PPS,AT	29442 
A,Y_GE18,T,MED_E,PPS,BE	25149 
A,Y_GE18,T,MED_E,PPS,BG	11277 
A,Y_GE18,T,MED_E,PPS,CH	28884 
A,Y_GE18,T,MED_E,PPS,CY	21103 
A,Y_GE18,T,MED_E,PPS,CZ	16347 
A,Y_GE18,T,MED_E,PPS,DE	24348 
A,Y_GE18,T,MED_E,PPS,DK	22687 
A,Y_GE18,T,MED_E,PPS,EA20	21471 
A,Y_GE18,T,MED_E,PPS,EE	15225 
A,Y_GE18,T,MED_E,PPS,EL	11566 
A,Y_GE18,T,MED_E,PPS,ES	19483 
A,Y_GE18,T,MED_E,PPS,EU27_2020	20193 
A,Y_GE18,T,MED_E,PPS,FI	21739 
A,Y_GE18,T,MED_E,PPS,FR	22354 
A,Y_GE18,T,MED_E,PPS,HR	13413 b
A,Y_GE18,T,MED_E,PPS,HU	10945 
A,Y_GE18,T,MED_E,PPS,IE	22223 
A,Y_GE18,T,MED_E,PPS,IT	20254 
A,Y_GE18,T,MED_E,PPS,LT	14160 
A,Y_GE18,T,MED_E,PPS,LU	35947 
A,Y_GE18,T,MED_E,PPS,LV	12951 
A,Y_GE18,T,MED_E,PPS,MK	7908 
A,Y_GE18,T,MED_E,PPS,MT	21435 
A,Y_GE18,T,MED_E,PPS,NL	25074 
A,Y_GE18,T,MED_E,PPS,NO	29852 b
A,Y_GE18,T,MED_E,PPS,PL	16654 
A,Y_GE18,T,MED_E,PPS,PT	13590 
A,Y_GE18,T,MED_E,PPS,RO	11242 
A,Y_GE18,T,MED_E,PPS,RS	7806 
A,Y_GE18,T,MED_E,PPS,SE	22634 
A,Y_GE18,T,MED_E,PPS,SI	20282 
A,Y_GE18,T,MED_E,PPS,SK	11033 
A,Y_GE18,T,MED_E,PPS,TR	7658 
A,Y_GE60,T,MED_E,EUR,AT	30008 
A,Y_GE60,T,MED_E,EUR,BE	24160 
A,Y_GE60,T,MED_E,EUR,BG	5603 
A,Y_GE60,T,MED_E,EUR,CH	42986 
A,Y_GE60,T,MED_E,EUR,CY	16363 
A,Y_GE60,T,MED_E,EUR,CZ	11469 
A,Y_GE60,T,MED_E,EUR,DE	24000 
A,Y_GE60,T,MED_E,EUR,DK	29760 
A,Y_GE60,T,MED_E,EUR,EA20	21284 
A,Y_GE60,T,MED_E,EUR,EE	10046 
A,Y_GE60,T,MED_E,EUR,EL	9840 
A,Y_GE60,T,MED_E,EUR,ES	19072 
A,Y_GE60,T,MED_E,EUR,EU27_2020	19142 
A,Y_GE60,T,MED_E,EUR,FI	24255 
A,Y_GE60,T,MED_E,EUR,FR	23418 
A,Y_GE60,T,MED_E,EUR,HR	7795 b
A,Y_GE60,T,MED_E,EUR,HU	7054 
A,Y_GE60,T,MED_E,EUR,IE	29418 
A,Y_GE60,T,MED_E,EUR,IT	20245 
A,Y_GE60,T,MED_E,EUR,LT	8531 
A,Y_GE60,T,MED_E,EUR,LU	51987 
A,Y_GE60,T,MED_E,EUR,LV	8174 
A,Y_GE60,T,MED_E,EUR,MK	3986 
A,Y_GE60,T,MED_E,EUR,MT	14836 
A,Y_GE60,T,MED_E,EUR,NL	25259 
A,Y_GE60,T,MED_E,EUR,NO	40698 b
A,Y_GE60,T,MED_E,EUR,PL	9223 
A,Y_GE60,T,MED_E,EUR,PT	11538 
A,Y_GE60,T,MED_E,EUR,RO	6301 
A,Y_GE60,T,MED_E,EUR,RS	4510 
A,Y_GE60,T,MED_E,EUR,SE	24699 
A,Y_GE60,T,MED_E,EUR,SI	15391 
A,Y_GE60,T,MED_E,EUR,SK	9497 
A,Y_GE60,T,MED_E,EUR,TR	2961 
A,Y_GE60,T,MED_E,NAC,AT	30008 
A,Y_GE60,T,MED_E,NAC,BE	24160 
A,Y_GE60,T,MED_E,NAC,BG	10958 
A,Y_GE60,T,MED_E,NAC,CH	43188 
A,Y_GE60,T,MED_E,NAC,CY	16363 
A,Y_GE60,T,MED_E,NAC,CZ	281759 
A,Y_GE60,T,MED_E,NAC,DE	24000 
A,Y_GE60,T,MED_E,NAC,DK	221399 
A,Y_GE60,T,MED_E,NAC,EE	10046 
A,Y_GE60,T,MED_E,NAC,EL	9840 
A,Y_GE60,T,MED_E,NAC,ES	19072 
A,Y_GE60,T,MED_E,NAC,FI	24255 
A,Y_GE60,T,MED_E,NAC,FR	23418 
A,Y_GE60,T,MED_E,NAC,HR	7795 b
A,Y_GE60,T,MED_E,NAC,HU	2760000 
A,Y_GE60,T,MED_E,NAC,IE	29418 
A,Y_GE60,T,MED_E,NAC,IT	20245 
A,Y_GE60,T,MED_E,NAC,LT	8531 
A,Y_GE60,T,MED_E,NAC,LU	51987 
A,Y_GE60,T,MED_E,NAC,LV	8174 
A,Y_GE60,T,MED_E,NAC,MK	245605 
A,Y_GE60,T,MED_E,NAC,MT	14836 
A,Y_GE60,T,MED_E,NAC,NL	25259 
A,Y_GE60,T,MED_E,NAC,NO	411153 b
A,Y_GE60,T,MED_E,NAC,PL	43219 
A,Y_GE60,T,MED_E,NAC,PT	11538 
A,Y_GE60,T,MED_E,NAC,RO	31072 
A,Y_GE60,T,MED_E,NAC,RS	529704 
A,Y_GE60,T,MED_E,NAC,SE	262541 
A,Y_GE60,T,MED_E,NAC,SI	15391 
A,Y_GE60,T,MED_E,NAC,SK	9497 
A,Y_GE60,T,MED_E,NAC,TR	51556 
A,Y_GE60,T,MED_E,PPS,AT	27380 
A,Y_GE60,T,MED_E,PPS,BE	20942 
A,Y_GE60,T,MED_E,PPS,BG	9581 
A,Y_GE60,T,MED_E,PPS,CH	24616 
A,Y_GE60,T,MED_E,PPS,CY	17784 
A,Y_GE60,T,MED_E,PPS,CZ	13613 
A,Y_GE60,T,MED_E,PPS,DE	22001 
A,Y_GE60,T,MED_E,PPS,DK	20031 
A,Y_GE60,T,MED_E,PPS,EA20	20097 
A,Y_GE60,T,MED_E,PPS,EE	10288 
A,Y_GE60,T,MED_E,PPS,EL	11151 
A,Y_GE60,T,MED_E,PPS,ES	19806 
A,Y_GE60,T,MED_E,PPS,EU27_2020	18811 
A,Y_GE60,T,MED_E,PPS,FI	19240 
A,Y_GE60,T,MED_E,PPS,FR	21187 
A,Y_GE60,T,MED_E,PPS,HR	10610 b
A,Y_GE60,T,MED_E,PPS,HU	10415 
A,Y_GE60,T,MED_E,PPS,IE	20675 
A,Y_GE60,T,MED_E,PPS,IT	20115 
A,Y_GE60,T,MED_E,PPS,LT	10821 
A,Y_GE60,T,MED_E,PPS,LU	37953 
A,Y_GE60,T,MED_E,PPS,LV	9604 
A,Y_GE60,T,MED_E,PPS,MK	7756 
A,Y_GE60,T,MED_E,PPS,MT	16496 
A,Y_GE60,T,MED_E,PPS,NL	21690 
A,Y_GE60,T,MED_E,PPS,NO	28515 b
A,Y_GE60,T,MED_E,PPS,PL	15192 
A,Y_GE60,T,MED_E,PPS,PT	13097 
A,Y_GE60,T,MED_E,PPS,RO	10634 
A,Y_GE60,T,MED_E,PPS,RS	7056 
A,Y_GE60,T,MED_E,PPS,SE	20203 
A,Y_GE60,T,MED_E,PPS,SI	17284 
A,Y_GE60,T,MED_E,PPS,SK	10997 
A,Y_GE60,T,MED_E,PPS,TR	7111 
A,Y_GE65,T,MED_E,EUR,AT	28838 
A,Y_GE65,T,MED_E,EUR,BE	22930 
A,Y_GE65,T,MED_E,EUR,BG	5236 
A,Y_GE65,T,MED_E,EUR,CH	40267 
A,Y_GE65,T,MED_E,EUR,CY	15316 
A,Y_GE65,T,MED_E,EUR,CZ	11017 
A,Y_GE65,T,MED_E,EUR,DE	23036 
A,Y_GE65,T,MED_E,EUR,DK	27890 
A,Y_GE65,T,MED_E,EUR,EA20	20565 
A,Y_GE65,T,MED_E,EUR,EE	9370 
A,Y_GE65,T,MED_E,EUR,EL	9600 
A,Y_GE65,T,MED_E,EUR,ES	18604 
A,Y_GE65,T,MED_E,EUR,EU27_2020	18477 
A,Y_GE65,T,MED_E,EUR,FI	23014 
A,Y_GE65,T,MED_E,EUR,FR	23025 
A,Y_GE65,T,MED_E,EUR,HR	7404 b
A,Y_GE65,T,MED_E,EUR,HU	6968 
A,Y_GE65,T,MED_E,EUR,IE	28480 
A,Y_GE65,T,MED_E,EUR,IT	19553 
A,Y_GE65,T,MED_E,EUR,LT	7867 
A,Y_GE65,T,MED_E,EUR,LU	52467 
A,Y_GE65,T,MED_E,EUR,LV	7740 
A,Y_GE65,T,MED_E,EUR,MK	3953 
A,Y_GE65,T,MED_E,EUR,MT	13758 
A,Y_GE65,T,MED_E,EUR,NL	24101 
A,Y_GE65,T,MED_E,EUR,NO	38947 b
A,Y_GE65,T,MED_E,EUR,PL	9010 
A,Y_GE65,T,MED_E,EUR,PT	11287 
A,Y_GE65,T,MED_E,EUR,RO	6178 
A,Y_GE65,T,MED_E,EUR,RS	4427 
A,Y_GE65,T,MED_E,EUR,SE	23272 
A,Y_GE65,T,MED_E,EUR,SI	14926 
A,Y_GE65,T,MED_E,EUR,SK	9275 
A,Y_GE65,T,MED_E,EUR,TR	2828 
A,Y_GE65,T,MED_E,NAC,AT	28838 
A,Y_GE65,T,MED_E,NAC,BE	22930 
A,Y_GE65,T,MED_E,NAC,BG	10241 
A,Y_GE65,T,MED_E,NAC,CH	40457 
A,Y_GE65,T,MED_E,NAC,CY	15316 
A,Y_GE65,T,MED_E,NAC,CZ	270643 
A,Y_GE65,T,MED_E,NAC,DE	23036 
A,Y_GE65,T,MED_E,NAC,DK	207489 
A,Y_GE65,T,MED_E,NAC,EE	9370 
A,Y_GE65,T,MED_E,NAC,EL	9600 
A,Y_GE65,T,MED_E,NAC,ES	18604 
A,Y_GE65,T,MED_E,NAC,FI	23014 
A,Y_GE65,T,MED_E,NAC,FR	23025 
A,Y_GE65,T,MED_E,NAC,HR	7404 b
A,Y_GE65,T,MED_E,NAC,HU	2726340 
A,Y_GE65,T,MED_E,NAC,IE	28480 
A,Y_GE65,T,MED_E,NAC,IT	19553 
A,Y_GE65,T,MED_E,NAC,LT	7867 
A,Y_GE65,T,MED_E,NAC,LU	52467 
A,Y_GE65,T,MED_E,NAC,LV	7740 
A,Y_GE65,T,MED_E,NAC,MK	243600 
A,Y_GE65,T,MED_E,NAC,MT	13758 
A,Y_GE65,T,MED_E,NAC,NL	24101 
A,Y_GE65,T,MED_E,NAC,NO	393467 b
A,Y_GE65,T,MED_E,NAC,PL	42221 
A,Y_GE65,T,MED_E,NAC,PT	11287 
A,Y_GE65,T,MED_E,NAC,RO	30467 
A,Y_GE65,T,MED_E,NAC,RS	520000 
A,Y_GE65,T,MED_E,NAC,SE	247374 
A,Y_GE65,T,MED_E,NAC,SI	14926 
A,Y_GE65,T,MED_E,NAC,SK	9275 
A,Y_GE65,T,MED_E,NAC,TR	49226 
A,Y_GE65,T,MED_E,PPS,AT	26313 
A,Y_GE65,T,MED_E,PPS,BE	19876 
A,Y_GE65,T,MED_E,PPS,BG	8954 
A,Y_GE65,T,MED_E,PPS,CH	23059 
A,Y_GE65,T,MED_E,PPS,CY	16646 
A,Y_GE65,T,MED_E,PPS,CZ	13076 
A,Y_GE65,T,MED_E,PPS,DE	21117 
A,Y_GE65,T,MED_E,PPS,DK	18772 
A,Y_GE65,T,MED_E,PPS,EA20	19425 
A,Y_GE65,T,MED_E,PPS,EE	9596 
A,Y_GE65,T,MED_E,PPS,EL	10879 
A,Y_GE65,T,MED_E,PPS,ES	19320 
A,Y_GE65,T,MED_E,PPS,EU27_2020	18173 
A,Y_GE65,T,MED_E,PPS,FI	18255 
A,Y_GE65,T,MED_E,PPS,FR	20832 
A,Y_GE65,T,MED_E,PPS,HR	10078 b
A,Y_GE65,T,MED_E,PPS,HU	10288 
A,Y_GE65,T,MED_E,PPS,IE	20016 
A,Y_GE65,T,MED_E,PPS,IT	19427 
A,Y_GE65,T,MED_E,PPS,LT	9979 
A,Y_GE65,T,MED_E,PPS,LU	38304 
A,Y_GE65,T,MED_E,PPS,LV	9095 
A,Y_GE65,T,MED_E,PPS,MK	7692 
A,Y_GE65,T,MED_E,PPS,MT	15299 
A,Y_GE65,T,MED_E,PPS,NL	20695 
A,Y_GE65,T,MED_E,PPS,NO	27288 b
A,Y_GE65,T,MED_E,PPS,PL	14841 
A,Y_GE65,T,MED_E,PPS,PT	12811 
A,Y_GE65,T,MED_E,PPS,RO	10427 
A,Y_GE65,T,MED_E,PPS,RS	6926 
A,Y_GE65,T,MED_E,PPS,SE	19036 
A,Y_GE65,T,MED_E,PPS,SI	16762 
A,Y_GE65,T,MED_E,PPS,SK	10740 
A,Y_GE65,T,MED_E,PPS,TR	6790 
A,Y_GE75,T,MED_E,EUR,AT	27681 
A,Y_GE75,T,MED_E,EUR,BE	21396 
A,Y_GE75,T,MED_E,EUR,BG	4807 
A,Y_GE75,T,MED_E,EUR,CH	38118 
A,Y_GE75,T,MED_E,EUR,CY	13378 
A,Y_GE75,T,MED_E,EUR,CZ	10341 
A,Y_GE75,T,MED_E,EUR,DE	22707 
A,Y_GE75,T,MED_E,EUR,DK	26170 
A,Y_GE75,T,MED_E,EUR,EA20	19824 
A,Y_GE75,T,MED_E,EUR,EE	8673 
A,Y_GE75,T,MED_E,EUR,EL	9093 
A,Y_GE75,T,MED_E,EUR,ES	17008 
A,Y_GE75,T,MED_E,EUR,EU27_2020	18109 
A,Y_GE75,T,MED_E,EUR,FI	21736 
A,Y_GE75,T,MED_E,EUR,FR	22996 
A,Y_GE75,T,MED_E,EUR,HR	7023 b
A,Y_GE75,T,MED_E,EUR,HU	6595 
A,Y_GE75,T,MED_E,EUR,IE	25894 
A,Y_GE75,T,MED_E,EUR,IT	18545 
A,Y_GE75,T,MED_E,EUR,LT	7700 
A,Y_GE75,T,MED_E,EUR,LU	52265 
A,Y_GE75,T,MED_E,EUR,LV	6816 
A,Y_GE75,T,MED_E,EUR,MK	3915 
A,Y_GE75,T,MED_E,EUR,MT	13215 
A,Y_GE75,T,MED_E,EUR,NL	22493 
A,Y_GE75,T,MED_E,EUR,NO	36888 b
A,Y_GE75,T,MED_E,EUR,PL	8911 
A,Y_GE75,T,MED_E,EUR,PT	10727 
A,Y_GE75,T,MED_E,EUR,RO	5772 
A,Y_GE75,T,MED_E,EUR,RS	4236 
A,Y_GE75,T,MED_E,EUR,SE	20845 
A,Y_GE75,T,MED_E,EUR,SI	15002 
A,Y_GE75,T,MED_E,EUR,SK	9090 
A,Y_GE75,T,MED_E,EUR,TR	2615 
A,Y_GE75,T,MED_E,NAC,AT	27681 
A,Y_GE75,T,MED_E,NAC,BE	21396 
A,Y_GE75,T,MED_E,NAC,BG	9402 
A,Y_GE75,T,MED_E,NAC,CH	38298 
A,Y_GE75,T,MED_E,NAC,CY	13378 
A,Y_GE75,T,MED_E,NAC,CZ	254026 
A,Y_GE75,T,MED_E,NAC,DE	22707 
A,Y_GE75,T,MED_E,NAC,DK	194694 
A,Y_GE75,T,MED_E,NAC,EE	8673 
A,Y_GE75,T,MED_E,NAC,EL	9093 
A,Y_GE75,T,MED_E,NAC,ES	17008 
A,Y_GE75,T,MED_E,NAC,FI	21736 
A,Y_GE75,T,MED_E,NAC,FR	22996 
A,Y_GE75,T,MED_E,NAC,HR	7023 b
A,Y_GE75,T,MED_E,NAC,HU	2580552 
A,Y_GE75,T,MED_E,NAC,IE	25894 
A,Y_GE75,T,MED_E,NAC,IT	18545 
A,Y_GE75,T,MED_E,NAC,LT	7700 
A,Y_GE75,T,MED_E,NAC,LU	52265 
A,Y_GE75,T,MED_E,NAC,LV	6816 
A,Y_GE75,T,MED_E,NAC,MK	241229 
A,Y_GE75,T,MED_E,NAC,MT	13215 
A,Y_GE75,T,MED_E,NAC,NL	22493 
A,Y_GE75,T,MED_E,NAC,NO	372667 b
A,Y_GE75,T,MED_E,NAC,PL	41760 
A,Y_GE75,T,MED_E,NAC,PT	10727 
A,Y_GE75,T,MED_E,NAC,RO	28463 
A,Y_GE75,T,MED_E,NAC,RS	497538 
A,Y_GE75,T,MED_E,NAC,SE	221573 
A,Y_GE75,T,MED_E,NAC,SI	15002 
A,Y_GE75,T,MED_E,NAC,SK	9090 
A,Y_GE75,T,MED_E,NAC,TR	45522 
A,Y_GE75,T,MED_E,PPS,AT	25257 
A,Y_GE75,T,MED_E,PPS,BE	18546 
A,Y_GE75,T,MED_E,PPS,BG	8220 
A,Y_GE75,T,MED_E,PPS,CH	21828 
A,Y_GE75,T,MED_E,PPS,CY	14540 
A,Y_GE75,T,MED_E,PPS,CZ	12273 
A,Y_GE75,T,MED_E,PPS,DE	20816 
A,Y_GE75,T,MED_E,PPS,DK	17615 
A,Y_GE75,T,MED_E,PPS,EA20	18735 
A,Y_GE75,T,MED_E,PPS,EE	8882 
A,Y_GE75,T,MED_E,PPS,EL	10305 
A,Y_GE75,T,MED_E,PPS,ES	17663 
A,Y_GE75,T,MED_E,PPS,EU27_2020	17668 
A,Y_GE75,T,MED_E,PPS,FI	17241 
A,Y_GE75,T,MED_E,PPS,FR	20805 
A,Y_GE75,T,MED_E,PPS,HR	9559 b
